time,open,high,low,close,Volume
1697058000,0.87186,0.87331,0.86398,0.86438,NaN
1697144400,0.86438,0.86647,0.85849,0.85985,NaN
1697403600,0.85985,0.86406,0.85985,0.86333,NaN
1697490000,0.86333,0.86945,0.86228,0.86881,NaN
1697576400,0.86881,0.87119,0.86713,0.86903,NaN
1697662800,0.86903,0.87003,0.86436,0.86827,NaN
1697749200,0.86827,0.86877,0.8632,0.86582,NaN
1698008400,0.8632,0.86833,0.86316,0.86758,NaN
1698094800,0.86758,0.87381,0.8669,0.87312,NaN
1698181200,0.87312,0.87884,0.86986,0.87036,NaN
1698267600,0.87036,0.87475,0.86642,0.8744,NaN
1698354000,0.8744,0.88136,0.87386,0.8788,NaN
1698613200,0.8788,0.8835,0.87836,0.88143,NaN
1698699600,0.88143,0.88183,0.87651,0.87915,NaN
1698786000,0.87915,0.88706,0.87755,0.88578,NaN
1698872400,0.88578,0.89074,0.88324,0.88402,NaN
1698958800,0.88402,0.89096,0.88309,0.89096,NaN
1699221600,0.89096,0.89096,0.88723,0.88897,NaN
1699308000,0.88897,0.89092,0.88134,0.88612,NaN
1699394400,0.88612,0.88751,0.88288,0.88298,NaN
1699480800,0.88298,0.8851,0.87893,0.87894,NaN
1699567200,0.87894,0.87971,0.87706,0.8778,NaN
1699826400,0.8778,0.88138,0.87655,0.88017,NaN
1699912800,0.88017,0.89158,0.87913,0.891,NaN
1699999200,0.891,0.89368,0.88816,0.89051,NaN
1700085600,0.89051,0.89266,0.88583,0.88975,NaN
1700172000,0.88975,0.89414,0.88827,0.89375,NaN
1700431200,0.89414,0.90095,0.89238,0.89974,NaN
1700517600,0.89974,0.9035,0.89657,0.89818,NaN
1700604000,0.89818,0.90127,0.89543,0.8955,NaN
1700690400,0.8955,0.89921,0.8953,0.8981,NaN
1700776800,0.8981,0.89982,0.89527,0.89527,NaN
1701036000,0.89527,0.90138,0.89527,0.89959,NaN
1701122400,0.89959,0.90419,0.89751,0.90255,NaN
1701208800,0.90255,0.90426,0.89771,0.8992,NaN
1701295200,0.8992,0.90263,0.89405,0.89578,NaN
1701381600,0.89578,0.90154,0.89366,0.90153,NaN
1701640800,0.90096,0.90229,0.89456,0.89605,NaN
1701727200,0.89605,0.89673,0.88897,0.89059,NaN
1701813600,0.89059,0.89527,0.89,0.89028,NaN
1701900000,0.89028,0.89957,0.88778,0.89778,NaN
1701986400,0.89778,0.89873,0.89234,0.89349,NaN
1702245600,0.89349,0.89414,0.88944,0.89159,NaN
1702332000,0.89159,0.89577,0.89024,0.89151,NaN
1702418400,0.89151,0.90136,0.88917,0.90054,NaN
1702504800,0.90054,0.9061,0.89723,0.89814,NaN
1702591200,0.89814,0.90024,0.89296,0.89671,NaN
1702850400,0.89671,0.90055,0.89538,0.89848,NaN
1702936800,0.89848,0.90383,0.89782,0.90179,NaN
1703023200,0.90179,0.90463,0.89901,0.89968,NaN
1703109600,0.89968,0.90518,0.899,0.90368,NaN
1703196000,0.90368,0.90453,0.90004,0.90222,NaN
1703541600,0.90222,0.90327,0.89879,0.90067,NaN
1703628000,0.90067,0.90502,0.9001,0.90456,NaN
1703714400,0.90456,0.90651,0.90129,0.90334,NaN
1703800800,0.90334,0.90593,0.89862,0.90236,NaN
1704146400,0.90236,0.90579,0.90054,0.90071,NaN
1704232800,0.90071,0.9022,0.89546,0.89881,NaN
1704319200,0.89881,0.90063,0.89443,0.89545,NaN
1704405600,0.89545,0.89787,0.88974,0.89714,NaN
1704664800,0.89714,0.89884,0.89392,0.89696,NaN
1704751200,0.89696,0.89866,0.89388,0.89551,NaN
1704837600,0.89551,0.89748,0.89473,0.89637,NaN
1704924000,0.89637,0.89843,0.89263,0.89572,NaN
1705010400,0.89572,0.89816,0.89332,0.89643,NaN
1705269600,0.89643,0.89724,0.89255,0.89434,NaN
1705356000,0.89434,0.89462,0.88777,0.8885,NaN
1705442400,0.8885,0.88932,0.88227,0.88491,NaN
1705528800,0.88491,0.88683,0.88147,0.88635,NaN
1705615200,0.88635,0.88901,0.88567,0.8861,NaN
1705874400,0.88567,0.88769,0.88413,0.88554,NaN
1705960800,0.88554,0.88975,0.8838,0.88566,NaN
1706047200,0.88566,0.8909,0.8848,0.88943,NaN
1706133600,0.88943,0.89158,0.88675,0.88712,NaN
1706220000,0.88712,0.88818,0.88406,0.88406,NaN
1706479200,0.88406,0.88749,0.88378,0.88679,NaN
1706565600,0.88679,0.88784,0.88324,0.88459,NaN
1706652000,0.88459,0.88607,0.88016,0.88247,NaN
1706738400,0.88247,0.88302,0.87571,0.87973,NaN
1706824800,0.87973,0.88408,0.87592,0.87684,NaN
1707084000,0.87684,0.87827,0.87426,0.87783,NaN
1707170400,0.87783,0.88098,0.8772,0.88016,NaN
1707256800,0.88016,0.88147,0.87746,0.87779,NaN
1707343200,0.87779,0.87863,0.87264,0.87365,NaN
1707429600,0.87365,0.87859,0.87334,0.87812,NaN
1707688800,0.87812,0.87915,0.877,0.87845,NaN
1707775200,0.87845,0.8788,0.87375,0.87538,NaN
1707861600,0.87538,0.87981,0.8749,0.87905,NaN
1707948000,0.87905,0.88217,0.87749,0.87852,NaN
1708034400,0.87852,0.881835,0.877285,0.88098,NaN
1708293600,0.88098,0.88245,0.88009,0.88238,NaN
