time,open,high,low,close,Volume
1716285600,1.27224,1.27228,1.271525,1.271665,NaN
1716289200,1.271665,1.27225,1.271145,1.27205,NaN
1716292800,1.27205,1.27221,1.270605,1.27078,NaN
1716296400,1.27078,1.271565,1.26865,1.27113,NaN
1716300000,1.27113,1.272715,1.270785,1.27226,NaN
1716303600,1.27226,1.272335,1.270695,1.27084,NaN
1716307200,1.27084,1.271195,1.27032,1.27076,NaN
1716310800,1.27076,1.27106,1.27018,1.27105,NaN
1716314400,1.27105,1.27126,1.270705,1.27118,NaN
1716318000,1.27118,1.271595,1.27093,1.27135,NaN
1716321600,1.27135,1.27135,1.270745,1.270945,NaN
1716325200,1.270945,1.271245,1.270565,1.271165,NaN
1716328800,1.271165,1.27118,1.271035,1.27111,NaN
1716332400,1.27111,1.27141,1.27093,1.270995,NaN
1716336000,1.270995,1.271635,1.270985,1.27137,NaN
1716339600,1.27137,1.2719,1.27107,1.27175,NaN
1716343200,1.27175,1.272305,1.27149,1.27169,NaN
1716346800,1.27169,1.27171,1.27109,1.27127,NaN
1716350400,1.27127,1.27136,1.27089,1.27099,NaN
1716354000,1.27099,1.27147,1.270795,1.271135,NaN
1716357600,1.271135,1.27615,1.271135,1.27571,NaN
1716361200,1.27571,1.275845,1.27344,1.274755,NaN
1716364800,1.274755,1.27486,1.27253,1.27286,NaN
1716368400,1.27286,1.272985,1.271955,1.27277,NaN
1716372000,1.27277,1.27343,1.27209,1.27233,NaN
1716375600,1.27233,1.272775,1.270025,1.27095,NaN
1716379200,1.27095,1.272935,1.27088,1.272665,NaN
1716382800,1.272665,1.274775,1.272645,1.2741,NaN
1716386400,1.2741,1.27449,1.272235,1.2725,NaN
1716390000,1.2725,1.273625,1.272115,1.273495,NaN
1716393600,1.273495,1.27478,1.27326,1.274405,NaN
1716397200,1.274405,1.275045,1.27291,1.2733,NaN
1716400800,1.2733,1.27344,1.271115,1.27142,NaN
1716404400,1.27142,1.271855,1.271035,1.27168,NaN
1716408000,1.27168,1.27188,1.271405,1.271685,NaN
1716411600,1.271685,1.272095,1.27167,1.271815,NaN
1716415200,1.271815,1.27215,1.27172,1.272075,NaN
1716418800,1.272075,1.272155,1.271865,1.27204,NaN
1716422400,1.27204,1.27243,1.271845,1.27202,NaN
1716426000,1.27202,1.27261,1.2718,1.27232,NaN
1716429600,1.27232,1.272595,1.2717,1.272445,NaN
1716433200,1.272445,1.27292,1.272305,1.2729,NaN
1716436800,1.2729,1.2732,1.27258,1.272595,NaN
1716440400,1.272595,1.272805,1.27208,1.272275,NaN
1716444000,1.272275,1.27306,1.272,1.272585,NaN
1716447600,1.272585,1.273455,1.27163,1.272445,NaN
1716451200,1.272445,1.27387,1.27194,1.27208,NaN
1716454800,1.27208,1.272675,1.270515,1.272455,NaN
1716458400,1.272455,1.27289,1.272025,1.27248,NaN
1716462000,1.27248,1.274185,1.2724,1.274055,NaN
1716465600,1.274055,1.27448,1.272765,1.27322,NaN
1716469200,1.27322,1.27467,1.270615,1.271335,NaN
1716472800,1.271335,1.27265,1.270815,1.271175,NaN
1716476400,1.271175,1.271805,1.27072,1.271665,NaN
1716480000,1.271665,1.27228,1.27105,1.27126,NaN
1716483600,1.27126,1.27127,1.269185,1.26955,NaN
1716487200,1.26955,1.27004,1.26855,1.268665,NaN
1716490800,1.268665,1.26945,1.268545,1.26938,NaN
1716494400,1.26938,1.269895,1.26924,1.26988,NaN
1716498000,1.26988,1.27002,1.26929,1.269935,NaN
1716501600,1.269935,1.269935,1.269505,1.26963,NaN
1716505200,1.26963,1.26971,1.26932,1.26932,NaN
1716508800,1.26932,1.269695,1.26897,1.26944,NaN
1716512400,1.26944,1.269815,1.268995,1.26952,NaN
1716516000,1.26952,1.26953,1.26899,1.26911,NaN
1716519600,1.26911,1.269185,1.26874,1.26887,NaN
1716523200,1.26887,1.269425,1.26879,1.26919,NaN
1716526800,1.26919,1.269285,1.26874,1.26899,NaN
1716530400,1.26899,1.269835,1.267625,1.26943,NaN
1716534000,1.26943,1.27052,1.26943,1.26988,NaN
1716537600,1.26988,1.27073,1.269515,1.270475,NaN
1716541200,1.270475,1.27122,1.270335,1.270965,NaN
1716544800,1.270965,1.272515,1.270875,1.27221,NaN
1716548400,1.27221,1.27228,1.271385,1.27178,NaN
1716552000,1.27178,1.272495,1.27103,1.27206,NaN
1716555600,1.27206,1.27308,1.27176,1.27232,NaN
1716559200,1.27232,1.273875,1.272095,1.27381,NaN
1716562800,1.27381,1.2751,1.2736,1.27444,NaN
1716566400,1.27444,1.275065,1.273285,1.2734,NaN
1716570000,1.2734,1.27436,1.27322,1.27427,NaN
1716573600,1.27427,1.27463,1.273695,1.27373,NaN
1716577200,1.27373,1.27401,1.273485,1.274,NaN
1716580800,1.274,1.274045,1.273525,1.273745,NaN
1716757200,1.273745,1.27413,1.27371,1.27392,NaN
1716760800,1.27392,1.27433,1.27392,1.27413,NaN
1716764400,1.27413,1.27413,1.273385,1.273405,NaN
1716768000,1.273405,1.27394,1.273395,1.273855,NaN
1716771600,1.273855,1.274215,1.273805,1.274145,NaN
1716775200,1.274145,1.27435,1.273895,1.27412,NaN
1716778800,1.27412,1.27425,1.27389,1.274225,NaN
1716782400,1.274225,1.27426,1.27399,1.27426,NaN
