date,open,high,low,close,change,diff
06/13/2024 06:00,2311.21,2315.92,2310.5,2315.67,446,0.19
06/13/2024 05:00,2311.79,2312.15,2308.98,2311.46,-33,-0.01
06/13/2024 04:00,2314.3,2314.6,2309.46,2311.75,-255,-0.11
06/13/2024 03:00,2313.9,2316,2312.3,2314.18,28,0.01
06/13/2024 02:00,2312.23,2316.02,2310.73,2314,177,0.08
06/13/2024 01:00,2320,2321.27,2308.57,2312.39,-761,-0.33
06/13/2024 00:00,2319.97,2322.78,2317,2320.56,59,0.03
06/12/2024 23:00,2321.86,2322.06,2319.8,2320.56,-130,-0.06
06/12/2024 22:00,2322.96,2324.36,2321.2,2321.56,-140,-0.06
06/12/2024 21:00,2323.41,2323.41,2323.41,2323.41,0,0
06/12/2024 20:00,2321.43,2324.36,2320.28,2324.36,293,0.13
06/12/2024 19:00,2322.79,2324.23,2315.85,2320.84,-195,-0.08
06/12/2024 18:00,2328.48,2333.24,2320.1,2323.47,-501,-0.22
06/12/2024 17:00,2337.49,2339.49,2332.95,2333.16,-433,-0.19
06/12/2024 16:00,2335.35,2338,2333.42,2337.79,244,0.1
06/12/2024 15:00,2325.44,2336.83,2324.76,2335.59,1015,0.43
06/12/2024 14:00,2329.7,2329.7,2320.77,2325,-470,-0.2
06/12/2024 13:00,2336.52,2341.16,2325.07,2329.34,-718,-0.31
06/12/2024 12:00,2312.81,2337.42,2310.96,2336.74,2393,1.02
06/12/2024 11:00,2313.29,2314.61,2311.9,2313.06,-23,-0.01
06/12/2024 10:00,2313.76,2314.32,2312.5,2313.36,-40,-0.02
06/12/2024 09:00,2312.7,2315.28,2311.7,2314,130,0.06
06/12/2024 08:00,2314.31,2315.64,2310.88,2312.79,-152,-0.07
06/12/2024 07:00,2315.01,2315.3,2311.19,2314.41,-60,-0.03
06/12/2024 06:00,2315.08,2317.55,2313.3,2314.63,-45,-0.02
06/12/2024 05:00,2312.59,2315.17,2312,2315.01,242,0.1
06/12/2024 04:00,2313.56,2314.25,2312.2,2312.67,-89,-0.04
06/12/2024 03:00,2313.79,2316.12,2313.6,2313.82,3,0
06/12/2024 02:00,2313.78,2315.22,2311.19,2313.58,-20,-0.01
06/12/2024 01:00,2313.03,2314.77,2310.97,2314.2,117,0.05
06/12/2024 00:00,2314.9,2315.46,2312.7,2313.57,-133,-0.06
06/11/2024 23:00,2316.96,2317.06,2313.3,2314.76,-220,-0.1
06/11/2024 22:00,2316.01,2317.48,2311.98,2316.63,62,0.03
06/11/2024 21:00,2316.38,2316.38,2316.21,2316.21,-17,-0.01
06/11/2024 20:00,2315.1,2316.68,2314.72,2316.3,120,0.05
06/11/2024 19:00,2313.44,2315.38,2312.5,2315.33,189,0.08
06/11/2024 18:00,2312.78,2315.29,2312.36,2313.45,67,0.03
06/11/2024 17:00,2308.78,2313.28,2307.81,2313.07,429,0.19
06/11/2024 16:00,2310.36,2312.1,2305.98,2308.39,-197,-0.09
06/11/2024 15:00,2314.39,2315.42,2309.98,2309.98,-441,-0.19
06/11/2024 14:00,2315.44,2317.1,2312.79,2314.82,-62,-0.03
06/11/2024 13:00,2317.6,2318.85,2309.99,2314.44,-316,-0.14
06/11/2024 12:00,2306.84,2319.75,2306.84,2317.85,1101,0.48
06/11/2024 11:00,2306.93,2307.87,2305.2,2307.38,45,0.02
06/11/2024 10:00,2306.74,2308.73,2304.5,2307.73,99,0.04
06/11/2024 09:00,2306.1,2307.21,2301.91,2306.28,18,0.01
06/11/2024 08:00,2304.4,2307.57,2302.8,2306.55,215,0.09
06/11/2024 07:00,2302.29,2305.09,2301.73,2304.23,194,0.08
06/11/2024 06:00,2299.9,2304.48,2298.76,2302.13,223,0.1
06/11/2024 05:00,2303.38,2303.78,2297.9,2299.49,-389,-0.17
06/11/2024 04:00,2303.46,2303.81,2301.39,2303.39,-7,0
06/11/2024 03:00,2301.05,2304.07,2300.89,2303.95,290,0.13
06/11/2024 02:00,2302.49,2303.41,2298.8,2302,-49,-0.02
06/11/2024 01:00,2309.54,2309.96,2301.76,2302.51,-703,-0.31
06/11/2024 00:00,2310,2311.79,2308.6,2311.43,143,0.06
06/10/2024 23:00,2309.65,2310.32,2308.4,2309.83,18,0.01
06/10/2024 22:00,2311.96,2311.96,2308.8,2309.68,-228,-0.1
06/10/2024 21:00,2310.88,2310.88,2310.68,2310.68,-20,-0.01
06/10/2024 20:00,2309.25,2310.88,2308.47,2310.88,163,0.07
06/10/2024 19:00,2310.36,2312,2308.73,2309.05,-131,-0.06
06/10/2024 18:00,2312.38,2312.38,2309.7,2310.79,-159,-0.07
06/10/2024 17:00,2312.55,2313.23,2309.26,2311.79,-76,-0.03
06/10/2024 16:00,2307.08,2313.5,2307.08,2312.84,576,0.25
06/10/2024 15:00,2303.45,2308.28,2301.55,2307.14,369,0.16
06/10/2024 14:00,2306,2307,2301.6,2302.73,-327,-0.14
06/10/2024 13:00,2305.86,2307.64,2300.48,2305.52,-34,-0.01
06/10/2024 12:00,2305.09,2308.39,2303.66,2306.06,97,0.04
06/10/2024 11:00,2298.72,2304.98,2297,2304.9,618,0.27
06/10/2024 10:00,2295.59,2298.63,2294.6,2298.63,304,0.13
06/10/2024 09:00,2292.97,2297.34,2291.95,2295.12,215,0.09
06/10/2024 08:00,2296.63,2297.3,2292.65,2292.65,-398,-0.17
06/10/2024 07:00,2292.32,2297.15,2290.27,2296.1,378,0.16
06/10/2024 06:00,2295.61,2296.36,2287.74,2290.09,-552,-0.24
06/10/2024 05:00,2295.24,2296.98,2292.26,2295.61,37,0.02
06/10/2024 04:00,2295.22,2295.53,2292.2,2294.52,-70,-0.03
06/10/2024 03:00,2295.76,2297.58,2294.1,2295.26,-50,-0.02
06/10/2024 02:00,2297.69,2299.85,2294.8,2296.35,-134,-0.06
06/10/2024 01:00,2296.65,2297.73,2293.5,2297.29,64,0.03
06/10/2024 00:00,2298.34,2299.63,2293.5,2296.69,-165,-0.07
06/09/2024 23:00,2297.36,2299.81,2295.8,2298.48,112,0.05
06/09/2024 22:00,2292.63,2298.21,2290.73,2297.26,463,0.2
06/09/2024 21:00,2295.35,2295.35,2295.35,2295.35,0,0
06/07/2024 20:00,2288.59,2294.15,2286,2293.51,492,0.21
06/07/2024 19:00,2300.44,2301.4,2287.85,2287.85,-1259,-0.55
06/07/2024 18:00,2304.84,2307,2300.04,2301.23,-361,-0.16
06/07/2024 17:00,2312.06,2312.06,2304.17,2305.28,-678,-0.29
06/07/2024 16:00,2305,2314.27,2303.77,2309.72,472,0.2
06/07/2024 15:00,2312.53,2315.27,2304.86,2304.86,-767,-0.33
06/07/2024 14:00,2309.53,2320.86,2308.41,2313.19,366,0.16
06/07/2024 13:00,2318.68,2327.63,2305.73,2309.8,-888,-0.38
06/07/2024 12:00,2335.52,2338.42,2314.2,2319.44,-1608,-0.69
06/07/2024 11:00,2332.5,2339.22,2330.88,2336.23,373,0.16
06/07/2024 10:00,2338.47,2338.56,2332.26,2333.8,-467,-0.2
06/07/2024 09:00,2347.14,2347.64,2337.56,2339.03,-811,-0.35
06/07/2024 08:00,2373.14,2373.59,2343.76,2347.42,-2572,-1.1
06/07/2024 07:00,2375.42,2379.04,2372.73,2373.61,-181,-0.08
06/07/2024 06:00,2375.38,2377.46,2372.2,2375.74,36,0.02
06/07/2024 05:00,2385.4,2387.49,2375.17,2375.65,-975,-0.41
06/07/2024 04:00,2379.96,2386.95,2379.26,2386.68,672,0.28
06/07/2024 03:00,2376.89,2381.68,2375,2380,311,0.13
06/07/2024 02:00,2370.9,2377.77,2369.42,2376.8,590,0.25
06/07/2024 01:00,2378.44,2379.83,2369.1,2370.53,-791,-0.33
06/07/2024 00:00,2376.64,2379.09,2375.8,2378.47,183,0.08
06/06/2024 23:00,2376.8,2377.86,2375.3,2376.64,-16,-0.01
06/06/2024 22:00,2376.71,2376.94,2374.9,2376.86,15,0.01
06/06/2024 21:00,2375.49,2375.49,2375.49,2375.49,0,0
06/06/2024 20:00,2372.46,2375.98,2371.6,2375.64,318,0.13
06/06/2024 19:00,2371.83,2375.29,2371.21,2372.69,86,0.04
06/06/2024 18:00,2372.42,2373.49,2368.93,2372.14,-28,-0.01
06/06/2024 17:00,2372.51,2373.59,2370.79,2372.82,31,0.01
06/06/2024 16:00,2375.07,2376.52,2370.34,2372.5,-257,-0.11
06/06/2024 15:00,2363.83,2378.17,2363.83,2374.53,1070,0.45
06/06/2024 14:00,2360.98,2365.94,2359.05,2364.2,322,0.14
06/06/2024 13:00,2358.08,2366.38,2353.92,2361.44,336,0.14
06/06/2024 12:00,2359.72,2363.11,2355.6,2357.36,-236,-0.1
06/06/2024 11:00,2360.97,2361.7,2358.3,2359.77,-120,-0.05
06/06/2024 10:00,2361.42,2361.74,2359.44,2361.06,-36,-0.02
06/06/2024 09:00,2362.73,2363.67,2358.82,2361.6,-113,-0.05
06/06/2024 08:00,2362.83,2362.97,2360.12,2362.91,8,0
06/06/2024 07:00,2366.89,2367.94,2362.2,2362.75,-414,-0.18
06/06/2024 06:00,2367.61,2367.72,2363.07,2367.24,-37,-0.02
06/06/2024 05:00,2369.31,2371.12,2366.33,2366.96,-235,-0.1
06/06/2024 04:00,2368.07,2370.29,2366.81,2368.91,84,0.04
06/06/2024 03:00,2374.43,2374.43,2367.55,2368.3,-613,-0.26
06/06/2024 02:00,2367.25,2374.38,2365.28,2374.38,713,0.3
06/06/2024 01:00,2355.73,2372.18,2355.56,2367.2,1147,0.48
06/06/2024 00:00,2355.26,2355.93,2354.44,2355.54,28,0.01
06/05/2024 23:00,2356.33,2357.23,2354.3,2355,-133,-0.06
06/05/2024 22:00,2355.03,2356.76,2354.2,2356.76,173,0.07
06/05/2024 21:00,2354.94,2354.94,2354.94,2354.94,0,0
06/05/2024 20:00,2353.91,2355.06,2352.3,2355.06,115,0.05
06/05/2024 19:00,2355.39,2355.95,2352.2,2354.02,-137,-0.06
06/05/2024 18:00,2355.14,2356.36,2353.43,2355.62,48,0.02
06/05/2024 17:00,2352.7,2355.62,2351.67,2355.14,244,0.1
06/05/2024 16:00,2353.06,2354.89,2351.33,2352.43,-63,-0.03
06/05/2024 15:00,2349.16,2357.12,2348.69,2353.4,424,0.18
06/05/2024 14:00,2340.33,2349.79,2334.36,2349.52,919,0.39
06/05/2024 13:00,2342.11,2345.44,2337.31,2343.75,164,0.07
06/05/2024 12:00,2332.68,2343.86,2332.59,2341.69,901,0.38
06/05/2024 11:00,2333.84,2334.9,2330.1,2332.25,-159,-0.07
06/05/2024 10:00,2332.22,2335.28,2329.89,2333.56,134,0.06
06/05/2024 09:00,2332.69,2333.23,2331.11,2332.13,-56,-0.02
06/05/2024 08:00,2331.52,2334.92,2330.9,2332.3,78,0.03
06/05/2024 07:00,2332.3,2333.55,2329.13,2331.52,-78,-0.03
06/05/2024 06:00,2338.09,2338.19,2327.3,2333.25,-484,-0.21
06/05/2024 05:00,2337.34,2341.53,2337.34,2337.42,8,0
06/05/2024 04:00,2336.9,2337.97,2335.5,2337.94,104,0.04
06/05/2024 03:00,2333.37,2337.65,2332.5,2336.9,353,0.15
06/05/2024 02:00,2330.05,2333.26,2329.96,2333.18,313,0.13
06/05/2024 01:00,2327.97,2330.67,2325.84,2330.11,214,0.09
06/05/2024 00:00,2328.86,2329.34,2327.2,2328.2,-66,-0.03
06/04/2024 23:00,2327.53,2328.71,2326.7,2328.56,103,0.04
06/04/2024 22:00,2326.6,2328.08,2326.6,2327.62,102,0.04
06/04/2024 21:00,2326.83,2326.89,2326.83,2326.89,6,0
06/04/2024 20:00,2327.35,2327.39,2325.5,2326.74,-61,-0.03
06/04/2024 19:00,2328.14,2328.14,2325.7,2327.04,-110,-0.05
06/04/2024 18:00,2328.75,2329.54,2326.09,2327.8,-95,-0.04
06/04/2024 17:00,2323.94,2329.96,2323.79,2328.53,459,0.2
06/04/2024 16:00,2326.65,2329.13,2322.4,2323.96,-269,-0.12
06/04/2024 15:00,2317.51,2328.62,2317.49,2326.09,858,0.37
06/04/2024 14:00,2326.24,2331.84,2316.02,2317.49,-875,-0.38
06/04/2024 13:00,2335.56,2337.77,2322.35,2323.59,-1197,-0.52
06/04/2024 12:00,2327.71,2335.75,2327.25,2335.34,763,0.33
06/04/2024 11:00,2329.66,2329.66,2325.41,2327.85,-181,-0.08
06/04/2024 10:00,2331.02,2334.27,2328.91,2328.98,-204,-0.09
06/04/2024 09:00,2333.04,2333.96,2327.16,2329.84,-320,-0.14
06/04/2024 08:00,2339.24,2339.57,2332.35,2333.24,-600,-0.26
06/04/2024 07:00,2344.06,2345.06,2339.21,2339.57,-449,-0.19
06/04/2024 06:00,2347.33,2351.25,2344.42,2344.45,-288,-0.12
06/04/2024 05:00,2349.18,2349.39,2346.6,2347.51,-167,-0.07
06/04/2024 04:00,2345.41,2349.67,2345.13,2349.18,377,0.16
06/04/2024 03:00,2347.13,2347.13,2343.8,2345.39,-174,-0.07
06/04/2024 02:00,2346.65,2349.28,2345.6,2347.04,39,0.02
06/04/2024 01:00,2350.59,2352.13,2342.5,2347.15,-344,-0.15
06/04/2024 00:00,2350.55,2352.32,2349.2,2350.51,-4,0
06/03/2024 23:00,2350.58,2350.98,2349.2,2350.48,-10,0
06/03/2024 22:00,2351.9,2352.02,2350.11,2350.8,-110,-0.05
06/03/2024 20:00,2347.68,2351.02,2346.94,2350.57,289,0.12
06/03/2024 19:00,2348.26,2349.05,2344.71,2347.66,-60,-0.03
06/03/2024 18:00,2348.48,2349.39,2346.51,2348.23,-25,-0.01
06/03/2024 17:00,2349.11,2354.63,2346.24,2348.44,-67,-0.03
06/03/2024 16:00,2342.8,2349.73,2341.32,2349.2,640,0.27
06/03/2024 15:00,2341.56,2344.19,2335.46,2342.86,130,0.06
06/03/2024 14:00,2333.48,2345.69,2333.48,2341.69,821,0.35
06/03/2024 13:00,2334.07,2336.72,2329.82,2333.57,-50,-0.02
06/03/2024 12:00,2329.96,2334.33,2325.7,2334,404,0.17
06/03/2024 11:00,2330.75,2332.37,2328.94,2329.96,-79,-0.03
06/03/2024 10:00,2327.74,2333.21,2326.22,2330.8,306,0.13
06/03/2024 09:00,2325.52,2328.73,2324.3,2327.72,220,0.09
06/03/2024 08:00,2325.96,2328.52,2324.75,2325.47,-49,-0.02
06/03/2024 07:00,2322.41,2328.81,2322.21,2326,359,0.15
06/03/2024 06:00,2320.12,2322.8,2314.74,2322.53,241,0.1
06/03/2024 05:00,2321.28,2323.74,2315.3,2320.17,-111,-0.05
06/03/2024 04:00,2321.45,2322.48,2320.03,2321.26,-19,-0.01
06/03/2024 03:00,2326.31,2328.16,2320.93,2321.32,-499,-0.21
06/03/2024 02:00,2330.79,2330.95,2325.56,2326.4,-439,-0.19
06/03/2024 01:00,2327.12,2331.01,2326.17,2330.77,365,0.16
06/03/2024 00:00,2325.88,2327.47,2323.95,2327.07,119,0.05
06/02/2024 23:00,2326.39,2326.8,2323.98,2325.83,-56,-0.02
06/02/2024 22:00,2328.8,2329.38,2323.3,2326.38,-242,-0.1
05/31/2024 20:00,2327.51,2330.38,2325.72,2325.76,-175,-0.08
05/31/2024 19:00,2322.84,2327.85,2320.38,2327.58,474,0.2
05/31/2024 18:00,2326.24,2327.07,2322.69,2322.77,-347,-0.15
05/31/2024 17:00,2332.65,2333.61,2324,2325.86,-679,-0.29
05/31/2024 16:00,2330.21,2336.46,2330.17,2332.99,278,0.12
05/31/2024 15:00,2334.55,2335.88,2328.15,2330.44,-411,-0.18
05/31/2024 14:00,2348.35,2348.35,2334.6,2334.94,-1341,-0.57
05/31/2024 13:00,2356.48,2359.33,2343.98,2347.62,-886,-0.38
05/31/2024 12:00,2343.77,2356.5,2342.57,2355.22,1145,0.49
05/31/2024 11:00,2343.2,2344.6,2341.8,2343.62,42,0.02
05/31/2024 10:00,2341.77,2344.31,2340.9,2344.1,233,0.1
05/31/2024 09:00,2343.17,2344.33,2340.8,2342.04,-113,-0.05
05/31/2024 08:00,2340.14,2343.77,2340.06,2343.44,330,0.14
05/31/2024 07:00,2345.72,2345.72,2339.93,2340.1,-562,-0.24
05/31/2024 06:00,2342.21,2346.96,2342.21,2346.84,463,0.2
05/31/2024 05:00,2343.92,2344.5,2341.61,2342.29,-163,-0.07
05/31/2024 04:00,2343.43,2345.3,2340.3,2344.05,62,0.03
05/31/2024 03:00,2342.02,2343.46,2337.03,2343.46,144,0.06
05/31/2024 02:00,2346.52,2347.51,2341.7,2342.43,-409,-0.17
05/31/2024 01:00,2346.47,2347.17,2342,2346.21,-26,-0.01
05/31/2024 00:00,2343.23,2347.12,2342.56,2346.2,297,0.13
05/30/2024 23:00,2343.6,2346,2342.4,2343.72,12,0.01
05/30/2024 22:00,2344.37,2344.65,2341.8,2344.1,-27,-0.01
05/30/2024 21:00,2342.68,2342.68,2342.68,2342.68,0,0
05/30/2024 20:00,2341.37,2343.32,2341.2,2343.09,172,0.07
05/30/2024 19:00,2342.2,2342.39,2340.26,2341.67,-53,-0.02
05/30/2024 18:00,2344.33,2344.66,2341.2,2342.32,-201,-0.09
05/30/2024 17:00,2348.01,2348.41,2343.11,2344.53,-348,-0.15
05/30/2024 16:00,2344,2347.87,2340.87,2347.74,374,0.16
05/30/2024 15:00,2343.67,2345.45,2342.19,2343.85,18,0.01
05/30/2024 14:00,2349.08,2350.99,2342.83,2343.42,-566,-0.24
05/30/2024 13:00,2341.03,2347.92,2340,2347.04,601,0.26
05/30/2024 12:00,2335.45,2344.81,2332.39,2342.55,710,0.3
05/30/2024 11:00,2339.84,2340.37,2335.1,2335.76,-408,-0.17
05/30/2024 10:00,2333.06,2340.61,2330.64,2340.61,755,0.32
05/30/2024 09:00,2334.56,2337.75,2330.8,2333.08,-148,-0.06
05/30/2024 08:00,2334.51,2335.59,2331.1,2334.94,43,0.02
05/30/2024 07:00,2332.71,2337.45,2332.66,2334.2,149,0.06
05/30/2024 06:00,2324.92,2332.75,2323.8,2332.27,735,0.32
05/30/2024 05:00,2334.94,2335.58,2322.58,2325,-994,-0.43
05/30/2024 04:00,2334.31,2336.9,2333.5,2335.33,102,0.04
05/30/2024 03:00,2330.17,2334.62,2329.09,2334.39,422,0.18
05/30/2024 02:00,2333.67,2336.46,2328.2,2330.71,-296,-0.13
05/30/2024 01:00,2336.31,2339.55,2333.09,2334.18,-213,-0.09
05/30/2024 00:00,2338.11,2338.64,2333.41,2336.76,-135,-0.06
05/29/2024 23:00,2337.64,2338.9,2336.8,2338.6,96,0.04
05/29/2024 22:00,2338.04,2338.97,2336,2337.69,-35,-0.01
05/29/2024 20:00,2336.52,2338.44,2335.6,2338.36,184,0.08
05/29/2024 19:00,2338.17,2339.18,2336.59,2336.59,-158,-0.07
05/29/2024 18:00,2343.56,2343.99,2338.14,2338.24,-532,-0.23
05/29/2024 17:00,2341.93,2344.12,2339.29,2343.49,156,0.07
05/29/2024 16:00,2338.65,2341.67,2335.5,2341.67,302,0.13
05/29/2024 15:00,2342.53,2343.05,2336.76,2338.96,-357,-0.15
05/29/2024 14:00,2346.27,2346.27,2341.62,2343.34,-293,-0.13
05/29/2024 13:00,2336.3,2346.54,2336.3,2345.88,958,0.41
05/29/2024 12:00,2341.35,2343.37,2334.8,2337.56,-379,-0.16
05/29/2024 11:00,2346.09,2346.56,2339.21,2341.15,-494,-0.21
05/29/2024 10:00,2345.1,2347.02,2343.18,2346.49,139,0.06
05/29/2024 09:00,2345.29,2345.94,2341.1,2345.94,65,0.03
05/29/2024 08:00,2351.11,2351.54,2344.8,2345.21,-590,-0.25
05/29/2024 07:00,2354.69,2355.99,2350.06,2350.06,-463,-0.2
05/29/2024 06:00,2356.44,2356.92,2351.28,2355.7,-74,-0.03
05/29/2024 05:00,2358.15,2361.03,2356.57,2356.76,-139,-0.06
05/29/2024 04:00,2358.11,2358.88,2356.2,2358.15,4,0
05/29/2024 03:00,2355.77,2358.79,2355,2357.91,214,0.09
05/29/2024 02:00,2356.26,2360.76,2354.24,2354.85,-141,-0.06
05/29/2024 01:00,2357.47,2359.23,2355.3,2356.44,-103,-0.04
05/29/2024 00:00,2359.59,2360.77,2356.5,2357.35,-224,-0.1
05/28/2024 23:00,2359.14,2360.4,2357.5,2359.7,56,0.02
05/28/2024 22:00,2361.36,2361.4,2357.2,2358.84,-252,-0.11
05/28/2024 21:00,2361.06,2361.1,2361.06,2361.1,4,0
05/28/2024 20:00,2358.08,2361.13,2357.78,2361.06,298,0.13
05/28/2024 19:00,2357,2359.94,2355.81,2357.97,97,0.04
05/28/2024 18:00,2356.66,2357.59,2352.84,2357.18,52,0.02
05/28/2024 17:00,2356.6,2359.61,2353.72,2356.96,36,0.02
05/28/2024 16:00,2360.13,2361.98,2355.1,2356.81,-332,-0.14
05/28/2024 15:00,2354.85,2361.76,2353.33,2360.34,549,0.23
05/28/2024 14:00,2351.97,2356.87,2348.11,2356.06,409,0.17
05/28/2024 13:00,2353.11,2363.41,2352.75,2354.03,92,0.04
05/28/2024 12:00,2347.88,2356.89,2345.2,2353.18,530,0.23
05/28/2024 11:00,2345.24,2348.26,2343.49,2347.4,216,0.09
05/28/2024 10:00,2343.64,2346.06,2343.13,2345.44,180,0.08
05/28/2024 09:00,2344.96,2344.96,2342.15,2344.03,-93,-0.04
05/28/2024 08:00,2343.89,2344.84,2339.9,2344.84,95,0.04
05/28/2024 07:00,2341.78,2344.68,2341.6,2344.22,244,0.1
05/28/2024 06:00,2349.79,2349.96,2341.31,2341.85,-794,-0.34
05/28/2024 05:00,2350.89,2353.43,2349.56,2350.23,-66,-0.03
05/28/2024 04:00,2350.98,2351.8,2349.5,2350.95,-3,0
05/28/2024 03:00,2354.46,2354.46,2349.9,2350.8,-366,-0.16
05/28/2024 02:00,2355.1,2355.1,2351,2354.05,-105,-0.04
05/28/2024 01:00,2353.03,2356.15,2349.13,2354.63,160,0.07
05/28/2024 00:00,2352.35,2353.3,2350.6,2351.64,-71,-0.03
05/27/2024 23:00,2350.6,2352.49,2349.9,2352.13,153,0.07
05/27/2024 22:00,2352.42,2353.74,2351,2352.01,-41,-0.02
05/27/2024 21:00,2351.08,2351.08,2351.08,2351.08,0,0
05/27/2024 18:00,2354.85,2354.86,2350.38,2351.08,-377,-0.16
05/27/2024 17:00,2354.81,2354.85,2352.29,2354.66,-15,-0.01
05/27/2024 16:00,2352.05,2355.23,2352.05,2354.35,230,0.1
05/27/2024 15:00,2353.96,2356.66,2352.04,2352.44,-152,-0.06
05/27/2024 14:00,2355.51,2358.25,2354.19,2354.19,-132,-0.06
05/27/2024 13:00,2347.14,2356.8,2344.71,2354.33,719,0.31
05/27/2024 12:00,2344.46,2349.22,2343.69,2346.94,248,0.11
05/27/2024 11:00,2344.83,2345.5,2343,2344.99,16,0.01
05/27/2024 10:00,2343.16,2345.66,2342.26,2344.73,157,0.07
05/27/2024 09:00,2344.66,2345.6,2342.8,2343.2,-146,-0.06
05/27/2024 08:00,2338.69,2345.82,2338.07,2344.13,544,0.23
05/27/2024 07:00,2340.87,2341.14,2337.8,2338.66,-221,-0.09
05/27/2024 06:00,2343.65,2344.37,2341.31,2341.31,-234,-0.1
05/27/2024 05:00,2342.95,2344.02,2340.6,2343.73,78,0.03
05/27/2024 04:00,2345.95,2345.95,2340.9,2342.92,-303,-0.13
05/27/2024 03:00,2346.67,2347.26,2343.6,2345.94,-73,-0.03
05/27/2024 02:00,2339.47,2346.25,2337.7,2345.84,637,0.27
05/27/2024 01:00,2336.04,2340.22,2334.59,2339.71,367,0.16
05/27/2024 00:00,2336.93,2337.03,2334.54,2335.97,-96,-0.04
05/26/2024 23:00,2339,2340.28,2335.7,2336.93,-207,-0.09
05/26/2024 22:00,2335.36,2339.84,2333.36,2339.84,448,0.19
05/24/2024 20:00,2333.81,2334.96,2332.6,2333.04,-77,-0.03
05/24/2024 19:00,2334.8,2334.8,2331.8,2333.6,-120,-0.05
05/24/2024 18:00,2332.14,2336.59,2332.14,2334.91,277,0.12
05/24/2024 17:00,2334.12,2334.35,2331.3,2332.49,-163,-0.07
05/24/2024 16:00,2334.43,2336.8,2332.87,2334.76,33,0.01
05/24/2024 15:00,2338.69,2339.86,2332.53,2334.83,-386,-0.17
05/24/2024 14:00,2339.73,2342.77,2336.3,2338.16,-157,-0.07
05/24/2024 13:00,2339.48,2347.08,2336.1,2337.81,-167,-0.07
05/24/2024 12:00,2338.62,2340.67,2336.73,2339.29,67,0.03
05/24/2024 11:00,2340.3,2341.92,2337.95,2338.31,-199,-0.09
05/24/2024 10:00,2337.47,2343.48,2337.04,2340.31,284,0.12
05/24/2024 09:00,2340.07,2343.01,2337.65,2337.78,-229,-0.1
05/24/2024 08:00,2337.13,2340.92,2335.5,2340.02,289,0.12
05/24/2024 07:00,2337.83,2340.22,2337.17,2337.59,-24,-0.01
05/24/2024 06:00,2337.84,2339.21,2335.3,2338.81,97,0.04
05/24/2024 05:00,2334.82,2339.05,2333.29,2338.45,363,0.16
05/24/2024 04:00,2330.69,2334.97,2330.53,2334.97,428,0.18
05/24/2024 03:00,2330.02,2331.38,2328.1,2330.54,52,0.02
05/24/2024 02:00,2333.9,2334.28,2325.44,2330.93,-297,-0.13
05/24/2024 01:00,2329.66,2334.97,2326.73,2333.98,432,0.19
05/24/2024 00:00,2331.81,2332.14,2327.4,2328.97,-284,-0.12
05/23/2024 23:00,2331.05,2333.29,2329.3,2331.82,77,0.03
05/23/2024 22:00,2329.02,2331.99,2328.6,2330.85,183,0.08
05/23/2024 21:00,2328.27,2328.27,2328.27,2328.27,0,0
05/23/2024 20:00,2332.15,2332.56,2327.33,2328.37,-378,-0.16
05/23/2024 19:00,2334.18,2334.57,2331,2331.42,-276,-0.12
05/23/2024 18:00,2332.27,2336.07,2331.82,2334.85,258,0.11
05/23/2024 17:00,2340.83,2342.62,2331.96,2332.16,-867,-0.37
05/23/2024 16:00,2346.86,2349.7,2340.25,2340.48,-638,-0.27
05/23/2024 15:00,2345.66,2348.97,2340.26,2346.12,46,0.02
05/23/2024 14:00,2357.91,2362.97,2342.47,2345.12,-1279,-0.55
05/23/2024 13:00,2362.9,2369.32,2351.13,2356.41,-649,-0.28
05/23/2024 12:00,2367.36,2369.04,2360.82,2362.61,-475,-0.2
05/23/2024 11:00,2366.57,2369,2365.51,2367.96,139,0.06
05/23/2024 10:00,2363.9,2367.42,2363.51,2366.32,242,0.1
05/23/2024 09:00,2359.37,2364.04,2358.88,2363.94,457,0.19
05/23/2024 08:00,2355.39,2361.53,2355.32,2360.04,465,0.2
05/23/2024 07:00,2363.54,2364.71,2354.99,2355.41,-813,-0.35
05/23/2024 06:00,2359.34,2366.68,2355.16,2364.01,467,0.2
05/23/2024 05:00,2372.75,2372.83,2359.12,2359.55,-1320,-0.56
05/23/2024 04:00,2372.35,2373.59,2371.3,2372.7,35,0.01
05/23/2024 01:00,2381.01,2381.65,2366.94,2373.17,-784,-0.33
05/23/2024 00:00,2382.21,2383.53,2378.2,2379.94,-227,-0.1
