time,open,high,low,close,Volume
1693864800,1938.48,1939.04,1925.41,1925.99,NaN
1693951200,1925.99,1929.22,1915.34,1916.63,NaN
1694037600,1916.63,1923.64,1916.28,1919.73,NaN
1694124000,1919.73,1929.76,1917.39,1919.06,NaN
1694383200,1919.06,1930.79,1916.81,1922.39,NaN
1694469600,1922.39,1924.57,1907.63,1913.8,NaN
1694556000,1913.8,1915.8,1905.68,1908.12,NaN
1694642400,1908.12,1912.97,1901.04,1910.75,NaN
1694728800,1910.75,1930.47,1909.86,1923.88,NaN
1694988000,1923.88,1934.31,1922.62,1933.86,NaN
1695074400,1933.86,1937.43,1929.84,1931.31,NaN
1695160800,1931.31,1947.48,1928.01,1930.32,NaN
1695247200,1930.32,1931.55,1913.97,1920.08,NaN
1695333600,1920.08,1929.14,1919.59,1925.26,NaN
1695592800,1925.26,1927.23,1915.21,1915.92,NaN
1695679200,1915.92,1916.84,1899.18,1900.62,NaN
1695765600,1900.62,1903.98,1872.58,1875.15,NaN
1695852000,1875.15,1879.66,1857.73,1864.9,NaN
1695938400,1864.9,1879.91,1846.36,1848.62,NaN
1696197600,1848.62,1848.96,1827.23,1828.03,NaN
1696284000,1828.03,1833.43,1815.3,1822.94,NaN
1696370400,1822.94,1830.62,1816.69,1821.33,NaN
1696456800,1821.33,1829.25,1813.15,1820.24,NaN
1696543200,1820.24,1834.93,1810.5,1832.89,NaN
1696802400,1832.89,1863.56,1832.89,1861.47,NaN
1696888800,1861.47,1865.39,1853.08,1860.4,NaN
1696975200,1860.4,1877.26,1858.67,1874.36,NaN
1697061600,1874.36,1885.19,1867.97,1868.9,NaN
1697148000,1868.9,1932.98,1868.9,1932.59,NaN
1697407200,1932.59,1932.59,1908.24,1920.14,NaN
1697493600,1920.14,1931.62,1912.44,1923.15,NaN
1697580000,1923.15,1962.69,1923.15,1947.69,NaN
1697666400,1947.69,1977.76,1945.3,1974.43,NaN
1697752800,1974.43,1997.23,1972.07,1981.45,NaN
1698012000,1981.45,1982.85,1964.43,1972.86,NaN
1698098400,1972.86,1980.93,1953.7,1971.06,NaN
1698184800,1971.06,1987.33,1963.25,1979.66,NaN
1698271200,1979.66,1993.52,1971.92,1984.74,NaN
1698357600,1984.74,2009.42,1976.9,2006.35,NaN
1698616800,2006.35,2006.83,1991.02,1996.14,NaN
1698703200,1996.14,2007.95,1978.91,1983.82,NaN
1698789600,1983.82,1993.04,1969.91,1982.57,NaN
1698876000,1982.57,1991.05,1978.89,1985.76,NaN
1698962400,1985.76,2004.13,1983.3,2004.11,NaN
1699225200,2004.11,2004.11,1977.46,1977.8,NaN
1699311600,1977.8,1978.37,1956.78,1969.36,NaN
1699398000,1969.36,1971.1,1947.46,1950.25,NaN
1699484400,1950.25,1965.64,1944.83,1958.56,NaN
1699570800,1958.56,1960.85,1933.08,1938.93,NaN
1699830000,1938.93,1949.28,1931.77,1946.22,NaN
1699916400,1946.22,1970.99,1942.09,1963.21,NaN
1700002800,1963.21,1975.28,1955.5,1959.41,NaN
1700089200,1959.41,1988.03,1956.52,1981.23,NaN
1700175600,1981.23,1993.47,1978.65,1980.89,NaN
1700434800,1980.89,1985.24,1965.54,1978.05,NaN
1700521200,1978.05,2007.63,1977.91,1998.31,NaN
1700607600,1998.31,2006.38,1986.95,1989.95,NaN
1700694000,1989.95,1998.59,1989.51,1993,NaN
1700780400,1993,2003.65,1991.54,2003.65,NaN
1701039600,2002.61,2018.23,1998.73,2014.02,NaN
1701126000,2014.02,2043.07,2011.76,2040.81,NaN
1701212400,2040.81,2052.04,2035.49,2044.17,NaN
1701298800,2044.17,2047.28,2031.79,2036.27,NaN
1701385200,2036.27,2075.43,2033.99,2075.43,NaN
1701644400,2072.09,2146.56,2020.18,2029.53,NaN
1701730800,2029.53,2041.29,2009.96,2019.34,NaN
1701817200,2019.34,2035.93,2017.31,2025.44,NaN
1701903600,2025.44,2039.99,2020.26,2028.56,NaN
1701990000,2028.56,2034.09,1994.72,2004.73,NaN
1702249200,2004.73,2007.86,1975.93,1981.96,NaN
1702335600,1981.96,1996.81,1977.26,1979.49,NaN
1702422000,1979.49,2027.89,1973.15,2027.56,NaN
1702508400,2027.56,2047.95,2024.45,2036.34,NaN
1702594800,2036.34,2044.95,2015.68,2019.71,NaN
1702854000,2019.71,2033.71,2016.04,2027.23,NaN
1702940400,2027.23,2047.01,2021.76,2040.31,NaN
1703026800,2040.31,2043.53,2027.5,2031.24,NaN
1703113200,2031.24,2046.04,2031.24,2046.02,NaN
1703199600,2046.02,2070.65,2046.02,2052.99,NaN
1703545200,2052.99,2069.14,2052.99,2067.97,NaN
1703631600,2067.97,2084.49,2061.54,2077.74,NaN
1703718000,2077.74,2088.53,2064.69,2065.62,NaN
1703804400,2065.62,2074.86,2058.29,2062.88,NaN
1704150000,2062.88,2078.93,2056.09,2059,NaN
1704236400,2059,2066.04,2030.69,2041.6,NaN
1704322800,2041.6,2050.99,2036.31,2043.53,NaN
1704409200,2043.53,2064.06,2024.58,2045.55,NaN
1704668400,2045.55,2046.69,2016.88,2027.98,NaN
1704754800,2027.98,2041.99,2026.13,2030.13,NaN
1704841200,2030.13,2040.3,2020.5,2024.32,NaN
1704927600,2024.32,2043.04,2013.39,2028.93,NaN
1705014000,2028.93,2062.28,2028.91,2049.15,NaN
1705273200,2049.15,2058.67,2045.89,2054.75,NaN
1705359600,2054.75,2055.61,2024.3,2028.5,NaN
1705446000,2028.5,2033.02,2001.88,2006.22,NaN
1705532400,2006.22,2023.32,2005.87,2023.23,NaN
1705618800,2023.23,2039.48,2020.45,2029.61,NaN
1705878000,2029.61,2032.2,2016.68,2021.81,NaN
1705964400,2021.81,2037.9,2019.66,2029.27,NaN
1706050800,2029.27,2036.75,2011.29,2013.91,NaN
1706137200,2013.91,2025.27,2009.6,2020.86,NaN
1706223600,2020.86,2026.86,2016,2016,NaN
1706482800,2016,2037.6,2016,2033.24,NaN
1706569200,2033.24,2048.63,2029.13,2036.96,NaN
1706655600,2036.96,2056.05,2030.94,2039.67,NaN
1706742000,2039.67,2065.46,2030.13,2054.99,NaN
1706828400,2054.99,2057.67,2027.94,2039.79,NaN
1707087600,2039.79,2042.33,2014.97,2025.18,NaN
1707174000,2025.18,2038.92,2022.98,2036.24,NaN
1707260400,2036.24,2044.61,2030.66,2035.21,NaN
1707346800,2035.21,2038.78,2020.26,2034.64,NaN
1707433200,2034.64,2037.23,2020.36,2024.57,NaN
1707692400,2024.57,2027.6,2011.94,2020.12,NaN
1707778800,2020.12,2031.16,1990.17,1993.2,NaN
1707865200,1993.2,1996.19,1984.32,1992.33,NaN
1707951600,1992.33,2008.355,1990.32,2004.425,NaN
1708038000,2004.425,2015.205,1995.18,2013.405,NaN
1708297200,2013.405,2023.01,2011.79,2017.995,NaN
1708383600,2017.995,2030.91,2015.08,2024.375,NaN
1708470000,2024.375,2032.29,2020.13,2026.105,NaN
1708556400,2026.105,2034.915,2019.715,2024.485,NaN
1708642800,2024.485,2041.405,2016.115,2035.735,NaN
1708902000,2035.735,2037.1,2025.14,2031.365,NaN
1708988400,2031.365,2039.525,2028.85,2030.515,NaN
1709074800,2030.515,2037.915,2024.6,2034.55,NaN
1709161200,2034.55,2050.765,2028.17,2044.2,NaN
1709247600,2044.2,2088.355,2039.12,2082.86,NaN
1709506800,2082.86,2119.965,2079.55,2114.36,NaN
1709593200,2114.36,2141.855,2110.525,2128.265,NaN
1709679600,2128.265,2152.265,2123.77,2148.2,NaN
1709766000,2148.2,2164.77,2144.305,2160.015,NaN
1709852400,2160.015,2195.17,2154.09,2179.17,NaN
1710108000,2179.17,2189.115,2174.905,2182.635,NaN
1710194400,2182.635,2184.86,2150.69,2158.425,NaN
1710280800,2158.425,2179.9,2155.895,2174.365,NaN
1710367200,2174.365,2177.06,2152.83,2162.17,NaN
1710453600,2162.17,2172.765,2155.24,2155.895,NaN
1710712800,2155.895,2163.65,2146.18,2160.395,NaN
1710799200,2160.395,2162.91,2147.205,2157.55,NaN
1710885600,2157.55,2188.88,2149.655,2186.36,NaN
1710972000,2186.36,2222.9,2166.455,2181.245,NaN
1711058400,2181.245,2186.155,2157.195,2165.475,NaN
1711317600,2157.22,2181.345,2157.22,2171.9,NaN
1711404000,2171.9,2200.145,2167.695,2179.03,NaN
1711490400,2179.03,2197.64,2173.515,2194.865,NaN
1711576800,2194.865,2236.235,2187.43,2234.06,NaN
1711663200,2234.06,2234.18,2234.06,2234.18,NaN
1711922400,2234.18,2265.725,2228.59,2251.775,NaN
1712008800,2251.775,2281.18,2246.775,2281.015,NaN
1712095200,2281.015,2301.205,2265.555,2300.55,NaN
1712181600,2300.55,2305.645,2280.01,2290.975,NaN
1712268000,2290.975,2330.49,2267.86,2330.49,NaN
1712527200,2330.49,2353.855,2303.015,2339.45,NaN
1712613600,2339.45,2365.37,2336.965,2353.04,NaN
1712700000,2353.04,2360.095,2319.465,2334.305,NaN
1712786400,2334.305,2377.79,2325.89,2372.9,NaN
1712872800,2372.9,2431.555,2333.93,2344.225,NaN
1713132000,2344.225,2387.63,2324.385,2383.405,NaN
1713218400,2383.405,2398.32,2363.07,2382.885,NaN
1713304800,2382.885,2395.65,2354.85,2360.925,NaN
1713391200,2360.925,2392.855,2360.925,2379.42,NaN
1713477600,2379.42,2417.855,2372.91,2372.91,NaN
1713736800,2372.91,2388.64,2324.805,2327.03,NaN
1713823200,2327.03,2334.48,2291.575,2322.025,NaN
1713909600,2322.025,2337.39,2311.86,2315.84,NaN
1713996000,2315.84,2344.935,2305.21,2332.11,NaN
1714082400,2332.11,2352.625,2326.345,2338.1,NaN
1714341600,2338.1,2346.81,2320.115,2335.62,NaN
1714428000,2335.62,2336.38,2285.205,2286.13,NaN
1714514400,2286.13,2328.365,2281.735,2319.56,NaN
1714600800,2319.56,2326.495,2285.56,2303.72,NaN
1714687200,2303.72,2320.74,2277.43,2301.94,NaN
1714946400,2301.94,2332.025,2291.9,2323.995,NaN
1715032800,2323.995,2330.02,2310.095,2314.13,NaN
1715119200,2314.13,2321.47,2303.81,2308.535,NaN
1715205600,2308.535,2347.3,2306.82,2346.48,NaN
1715292000,2346.48,2378.49,2343.74,2378.49,NaN
1715551200,2378.49,2378.49,2332.305,2336.145,NaN
1715637600,2336.145,2359.695,2334.935,2358.23,NaN
1715724000,2358.23,2390.34,2351.905,2386.07,NaN
1715810400,2386.07,2397.345,2371.05,2376.515,NaN
1715896800,2376.515,2422.775,2374.03,2414.985,NaN
1716156000,2414.985,2450.09,2407.47,2426.095,NaN
1716242400,2426.095,2434.005,2406.51,2421.045,NaN
1716328800,2421.045,2426.61,2375.03,2378.905,NaN
1716415200,2378.905,2383.8,2327.075,2329.175,NaN
1716501600,2329.175,2347.475,2325.465,2333.905,NaN
1716760800,2333.905,2358.565,2332.34,2351.06,NaN
1716847200,2351.06,2364.125,2340.295,2361.47,NaN
1716933600,2361.47,2362.805,2334.63,2338.145,NaN
1717020000,2338.145,2351.82,2322.74,2343.2,NaN
1717106400,2343.2,2359.74,2320.61,2327.375,NaN
1717365600,2327.375,2354.805,2314.84,2350.945,NaN
1717452000,2350.945,2352.895,2315.7,2327.015,NaN
1717538400,2327.015,2357.45,2325.945,2355.52,NaN
1717624800,2355.52,2378.595,2353.645,2376.195,NaN
1717711200,2376.195,2387.755,2286.855,2293.815,NaN
1717970400,2293.815,2313.825,2287.835,2310.625,NaN
1718056800,2310.625,2319.985,2297.81,2316.82,NaN
1718143200,2316.82,2341.715,2310.845,2324.975,NaN
1718229600,2324.975,2326.635,2295.69,2304.03,NaN
1718316000,2304.03,2336.64,2301.63,2332.905,NaN
1718575200,2332.905,2332.905,2310.055,2319.05,NaN
1718661600,2319.05,2333.195,2306.65,2329.44,NaN
1718748000,2329.44,2335.075,2323.81,2328.32,NaN
1718834400,2328.32,2365.52,2327.85,2360.04,NaN
1718920800,2360.04,2368.78,2316.805,2322.015,NaN
1719180000,2322.015,2334.755,2317.795,2334.685,NaN
1719266400,2334.685,2337.195,2315.6,2319.57,NaN
1719352800,2319.57,2323.82,2293.73,2298.355,NaN
1719439200,2298.355,2330.965,2296.57,2327.815,NaN
1719525600,2327.815,2339.785,2319.145,2339.77,NaN
1719784800,2339.77,2339.77,2318.59,2331.995,NaN
1719871200,2331.995,2336.865,2319.195,2329.645,NaN
1719957600,2329.645,2364.99,2326.925,2356.07,NaN
1720044000,2356.07,2362.605,2350.605,2357.055,NaN
1720130400,2357.055,2392.975,2349.06,2391.71,NaN
1720389600,2391.71,2391.71,2351.145,2359.22,NaN
1720476000,2359.22,2371.555,2349.47,2364.11,NaN
1720562400,2364.11,2386.69,2363.215,2371.28,NaN
1720648800,2371.28,2424.615,2371.28,2415.615,NaN
1720735200,2415.615,2416.985,2391.515,2416.57,NaN
