time,open,high,low,close,Volume
1696975200,21.84,22.124,21.799,22.037,NaN
1697061600,22.037,22.242,21.754,21.821,NaN
1697148000,21.821,22.819,21.81,22.721,NaN
1697407200,22.721,22.727,22.476,22.612,NaN
1697493600,22.612,23.011,22.371,22.806,NaN
1697580000,22.806,23.322,22.683,22.854,NaN
1697666400,22.854,23.087,22.642,23.054,NaN
1697752800,23.054,23.703,22.877,23.703,NaN
1698012000,23.703,23.703,22.917,22.981,NaN
1698098400,22.981,23.208,22.662,22.916,NaN
1698184800,22.916,23.022,22.557,22.864,NaN
1698271200,22.864,23.141,22.445,22.795,NaN
1698357600,22.795,23.125,22.662,23.114,NaN
1698616800,23.114,23.606,23.025,23.322,NaN
1698703200,23.322,23.336,22.737,22.849,NaN
1698789600,22.849,23.014,22.543,22.95,NaN
1698876000,22.95,23.126,22.657,22.768,NaN
1698962400,22.768,23.305,22.593,23.305,NaN
1699225200,23.305,23.305,22.991,23.029,NaN
1699311600,23.029,23.076,22.43,22.635,NaN
1699398000,22.635,22.847,22.303,22.544,NaN
1699484400,22.544,22.995,22.363,22.635,NaN
1699570800,22.635,22.742,22.194,22.268,NaN
1699830000,22.268,22.362,21.883,22.313,NaN
1699916400,22.313,23.185,22.298,23.087,NaN
1700002800,23.087,23.622,23.033,23.444,NaN
1700089200,23.444,24.079,23.283,23.74,NaN
1700175600,23.74,24.145,23.667,23.667,NaN
1700434800,23.667,23.814,23.246,23.44,NaN
1700521200,23.44,24.019,23.426,23.745,NaN
1700607600,23.745,23.947,23.54,23.636,NaN
1700694000,23.636,23.886,23.6,23.879,NaN
1700780400,23.879,24.339,23.566,24.329,NaN
1701039600,24.329,24.878,24.264,24.644,NaN
1701126000,24.644,25.036,24.544,25.026,NaN
1701212400,25.026,25.261,24.851,25.02,NaN
1701298800,25.02,25.291,24.933,25.272,NaN
1701385200,25.272,25.524,25.09,25.485,NaN
1701644400,25.485,25.925,24.418,24.508,NaN
1701730800,24.508,24.635,23.967,24.161,NaN
1701817200,24.161,24.362,23.874,23.899,NaN
1701903600,23.899,24.027,23.584,23.802,NaN
1701990000,23.802,23.896,22.943,23.008,NaN
1702249200,23.008,23.105,22.723,22.824,NaN
1702335600,22.824,23.159,22.69,22.772,NaN
1702422000,22.772,23.813,22.511,23.812,NaN
1702508400,23.812,24.218,23.76,24.179,NaN
1702594800,24.179,24.291,23.756,23.876,NaN
1702854000,23.876,24.057,23.664,23.804,NaN
1702940400,23.804,24.173,23.772,24.054,NaN
1703026800,24.054,24.441,23.956,24.15,NaN
1703113200,24.15,24.49,24.138,24.405,NaN
1703199600,24.405,24.607,24.091,24.193,NaN
1703545200,24.193,24.418,24.065,24.231,NaN
1703631600,24.231,24.461,23.952,24.274,NaN
1703718000,24.274,24.492,23.953,23.983,NaN
1703804400,23.983,23.995,23.539,23.797,NaN
1704150000,23.797,24.096,23.641,23.661,NaN
1704236400,23.661,23.733,22.838,22.995,NaN
1704322800,22.995,23.073,22.69,23.012,NaN
1704409200,23.012,23.517,22.777,23.196,NaN
1704668400,23.196,23.212,22.837,23.11,NaN
1704754800,23.11,23.376,22.898,22.98,NaN
1704841200,22.98,23.108,22.776,22.898,NaN
1704927600,22.898,23.212,22.475,22.753,NaN
1705014000,22.753,23.535,22.753,23.194,NaN
1705273200,23.194,23.335,23.109,23.222,NaN
1705359600,23.222,23.236,22.859,22.922,NaN
1705446000,22.922,22.95,22.513,22.559,NaN
1705532400,22.559,22.762,22.426,22.75,NaN
1705618800,22.75,22.845,22.465,22.617,NaN
